
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 1.197		 , 20		 , 225FFT		 , 1.453		 ,  4		 , 248SHA		 , 1.231		 ,  6		 , 249BFS		 , 1.538		 ,  2		 , 240KMP		 , 1.154		 , 10		 , 238GEMM		 , 1.675		 ,  1		 , 229SORT		 , 1.077		 , 18		 , 217SPMV		 , 1.197		 ,  4		 , 234
AES		 , 1.191		 , 20		 , 227FFT		 , 1.447		 ,  4		 , 248SHA		 , 1.226		 ,  6		 , 249BFS		 , 1.532		 ,  2		 , 242KMP		 , 1.149		 , 10		 , 239GEMM		 , 1.668		 ,  1		 , 229SORT		 , 1.072		 , 18		 , 218SPMV		 , 1.191		 ,  4		 , 236
AES		 , 1.186		 , 20		 , 229FFT		 , 1.441		 ,  4		 , 250SHA		 , 1.220		 ,  6		 , 250BFS		 , 1.525		 ,  2		 , 243KMP		 , 1.144		 , 10		 , 239GEMM		 , 1.661		 ,  1		 , 229SORT		 , 1.068		 , 18		 , 220SPMV		 , 1.186		 ,  4		 , 236
AES		 , 1.181		 , 20		 , 230FFT		 , 1.435		 ,  4		 , 251SHA		 , 1.215		 ,  6		 , 252BFS		 , 1.519		 ,  2		 , 244KMP		 , 1.139		 , 10		 , 241GEMM		 , 1.654		 ,  1		 , 229SORT		 , 1.063		 , 18		 , 220SPMV		 , 1.181		 ,  4		 , 237
AES		 , 1.176		 , 20		 , 232FFT		 , 1.429		 ,  4		 , 255SHA		 , 1.210		 ,  6		 , 252BFS		 , 1.513		 ,  2		 , 244KMP		 , 1.134		 , 10		 , 241GEMM		 , 1.647		 ,  1		 , 230SORT		 , 1.059		 , 18		 , 220SPMV		 , 1.176		 ,  4		 , 238
AES		 , 1.172		 , 20		 , 232FFT		 , 1.423		 ,  4		 , 255SHA		 , 1.205		 ,  6		 , 253BFS		 , 1.506		 ,  2		 , 245KMP		 , 1.130		 , 10		 , 243GEMM		 , 1.640		 ,  1		 , 230SORT		 , 1.054		 , 18		 , 222SPMV		 , 1.172		 ,  4		 , 240
AES		 , 1.167		 , 20		 , 235FFT		 , 1.417		 ,  4		 , 256SHA		 , 1.200		 ,  6		 , 253BFS		 , 1.500		 ,  2		 , 246KMP		 , 1.125		 , 10		 , 243GEMM		 , 1.633		 ,  1		 , 231SORT		 , 1.108		 , 19		 , 223SPMV		 , 1.167		 ,  4		 , 241
AES		 , 1.162		 , 20		 , 237FFT		 , 1.411		 ,  4		 , 257SHA		 , 1.195		 ,  6		 , 253BFS		 , 1.494		 ,  2		 , 246KMP		 , 1.120		 , 10		 , 244GEMM		 , 1.627		 ,  1		 , 235SORT		 , 1.162		 , 20		 , 223SPMV		 , 1.162		 ,  4		 , 241
AES		 , 1.157		 , 20		 , 238FFT		 , 1.405		 ,  4		 , 257SHA		 , 1.190		 ,  6		 , 254BFS		 , 1.488		 ,  2		 , 247KMP		 , 1.116		 , 10		 , 245GEMM		 , 1.620		 ,  1		 , 236SORT		 , 1.215		 , 21		 , 223SPMV		 , 1.157		 ,  4		 , 244
AES		 , 1.152		 , 20		 , 239FFT		 , 1.399		 ,  4		 , 258SHA		 , 1.185		 ,  6		 , 255BFS		 , 1.481		 ,  2		 , 249KMP		 , 1.111		 , 10		 , 245GEMM		 , 1.613		 ,  1		 , 236SORT		 , 1.210		 , 21		 , 225SPMV		 , 1.152		 ,  4		 , 245
AES		 , 1.148		 , 20		 , 239FFT		 , 1.393		 ,  4		 , 258SHA		 , 1.180		 ,  6		 , 258BFS		 , 1.475		 ,  2		 , 251KMP		 , 1.107		 , 10		 , 247GEMM		 , 1.607		 ,  1		 , 236SORT		 , 1.205		 , 21		 , 225SPMV		 , 1.148		 ,  4		 , 246
AES		 , 1.143		 , 20		 , 239FFT		 , 1.388		 ,  4		 , 259SHA		 , 1.176		 ,  6		 , 259BFS		 , 1.469		 ,  2		 , 254KMP		 , 1.102		 , 10		 , 247GEMM		 , 1.600		 ,  1		 , 238SORT		 , 1.200		 , 21		 , 225SPMV		 , 1.143		 ,  4		 , 247
AES		 , 1.138		 , 20		 , 239FFT		 , 1.382		 ,  4		 , 260SHA		 , 1.171		 ,  6		 , 261BFS		 , 1.463		 ,  2		 , 254KMP		 , 1.098		 , 10		 , 247GEMM		 , 1.593		 ,  1		 , 240SORT		 , 1.195		 , 21		 , 226SPMV		 , 1.138		 ,  4		 , 249
AES		 , 1.134		 , 20		 , 241FFT		 , 1.377		 ,  4		 , 261SHA		 , 1.166		 ,  6		 , 262BFS		 , 1.457		 ,  2		 , 256KMP		 , 1.093		 , 10		 , 248GEMM		 , 1.587		 ,  1		 , 240SORT		 , 1.190		 , 21		 , 227SPMV		 , 1.134		 ,  4		 , 249
AES		 , 1.129		 , 20		 , 241FFT		 , 1.371		 ,  4		 , 263SHA		 , 1.161		 ,  6		 , 263BFS		 , 1.452		 ,  2		 , 256KMP		 , 1.089		 , 10		 , 249GEMM		 , 1.581		 ,  1		 , 241SORT		 , 1.185		 , 21		 , 228SPMV		 , 1.129		 ,  4		 , 251
AES		 , 1.181		 , 21		 , 242FFT		 , 1.365		 ,  4		 , 264SHA		 , 1.157		 ,  6		 , 264BFS		 , 1.446		 ,  2		 , 257KMP		 , 1.084		 , 10		 , 251GEMM		 , 1.574		 ,  1		 , 242SORT		 , 1.181		 , 21		 , 228SPMV		 , 1.124		 ,  4		 , 252
AES		 , 1.176		 , 21		 , 242FFT		 , 1.360		 ,  4		 , 264SHA		 , 1.152		 ,  6		 , 265BFS		 , 1.440		 ,  2		 , 260KMP		 , 1.188		 , 11		 , 252GEMM		 , 1.568		 ,  1		 , 245SORT		 , 1.176		 , 21		 , 228SPMV		 , 1.120		 ,  4		 , 252
AES		 , 1.171		 , 21		 , 243FFT		 , 1.355		 ,  4		 , 265SHA		 , 1.147		 ,  6		 , 265BFS		 , 1.434		 ,  2		 , 262KMP		 , 1.183		 , 11		 , 253GEMM		 , 1.562		 ,  1		 , 246SORT		 , 1.171		 , 21		 , 229SPMV		 , 1.116		 ,  4		 , 253
AES		 , 1.167		 , 21		 , 245FFT		 , 1.349		 ,  4		 , 265SHA		 , 1.143		 ,  6		 , 266BFS		 , 1.429		 ,  2		 , 263KMP		 , 1.179		 , 11		 , 254GEMM		 , 1.556		 ,  1		 , 246SORT		 , 1.167		 , 21		 , 232SPMV		 , 1.111		 ,  4		 , 253
AES		 , 1.162		 , 21		 , 246FFT		 , 1.344		 ,  4		 , 267SHA		 , 1.138		 ,  6		 , 268BFS		 , 1.423		 ,  2		 , 265KMP		 , 1.174		 , 11		 , 254GEMM		 , 1.549		 ,  1		 , 246SORT		 , 1.162		 , 21		 , 233SPMV		 , 1.107		 ,  4		 , 253
AES		 , 1.157		 , 21		 , 247FFT		 , 1.339		 ,  4		 , 269SHA		 , 1.134		 ,  6		 , 270BFS		 , 1.417		 ,  2		 , 266KMP		 , 1.169		 , 11		 , 255GEMM		 , 1.543		 ,  1		 , 247SORT		 , 1.157		 , 21		 , 233SPMV		 , 1.378		 ,  5		 , 253
AES		 , 1.153		 , 21		 , 248FFT		 , 1.333		 ,  4		 , 270SHA		 , 1.129		 ,  6		 , 270BFS		 , 1.412		 ,  2		 , 268KMP		 , 1.165		 , 11		 , 255GEMM		 , 1.537		 ,  1		 , 247SORT		 , 1.153		 , 21		 , 237SPMV		 , 1.373		 ,  5		 , 253
AES		 , 1.148		 , 21		 , 248FFT		 , 1.328		 ,  4		 , 270SHA		 , 1.125		 ,  6		 , 271BFS		 , 1.406		 ,  2		 , 268KMP		 , 1.160		 , 11		 , 256GEMM		 , 1.531		 ,  1		 , 248SORT		 , 1.148		 , 21		 , 240SPMV		 , 1.367		 ,  5		 , 255
AES		 , 1.144		 , 21		 , 250FFT		 , 1.323		 ,  4		 , 270SHA		 , 1.307		 ,  7		 , 272BFS		 , 1.401		 ,  2		 , 268KMP		 , 1.156		 , 11		 , 256GEMM		 , 1.525		 ,  1		 , 251SORT		 , 1.144		 , 21		 , 241SPMV		 , 1.362		 ,  5		 , 256
AES		 , 1.194		 , 22		 , 251FFT		 , 1.318		 ,  4		 , 274SHA		 , 1.302		 ,  7		 , 272BFS		 , 1.395		 ,  2		 , 269KMP		 , 1.151		 , 11		 , 256GEMM		 , 1.519		 ,  1		 , 251SORT		 , 1.140		 , 21		 , 242SPMV		 , 1.357		 ,  5		 , 257
AES		 , 1.189		 , 22		 , 253FFT		 , 1.313		 ,  4		 , 275SHA		 , 1.297		 ,  7		 , 272BFS		 , 1.390		 ,  2		 , 269KMP		 , 1.147		 , 11		 , 257GEMM		 , 1.514		 ,  1		 , 253SORT		 , 1.135		 , 21		 , 242SPMV		 , 1.351		 ,  5		 , 259
AES		 , 1.185		 , 22		 , 254FFT		 , 1.308		 ,  4		 , 276SHA		 , 1.292		 ,  7		 , 272BFS		 , 1.385		 ,  2		 , 269KMP		 , 1.142		 , 11		 , 259GEMM		 , 1.508		 ,  1		 , 254SORT		 , 1.131		 , 21		 , 242SPMV		 , 1.346		 ,  5		 , 262
AES		 , 1.180		 , 22		 , 254FFT		 , 1.303		 ,  4		 , 277SHA		 , 1.287		 ,  7		 , 274BFS		 , 1.379		 ,  2		 , 270KMP		 , 1.138		 , 11		 , 261GEMM		 , 1.502		 ,  1		 , 254SORT		 , 1.126		 , 21		 , 243SPMV		 , 1.341		 ,  5		 , 263
AES		 , 1.176		 , 22		 , 254FFT		 , 1.298		 ,  4		 , 279SHA		 , 1.466		 ,  8		 , 275BFS		 , 1.374		 ,  2		 , 271KMP		 , 1.134		 , 11		 , 261GEMM		 , 1.496		 ,  1		 , 254SORT		 , 1.122		 , 21		 , 244SPMV		 , 1.336		 ,  5		 , 266
AES		 , 1.171		 , 22		 , 254FFT		 , 1.293		 ,  4		 , 280SHA		 , 1.460		 ,  8		 , 277BFS		 , 1.369		 ,  2		 , 271KMP		 , 1.129		 , 11		 , 262GEMM		 , 1.490		 ,  1		 , 255SORT		 , 1.118		 , 21		 , 246SPMV		 , 1.331		 ,  5		 , 267
AES		 , 1.167		 , 22		 , 254FFT		 , 1.288		 ,  4		 , 281SHA		 , 1.455		 ,  8		 , 277BFS		 , 1.364		 ,  2		 , 271KMP		 , 1.125		 , 11		 , 265GEMM		 , 1.485		 ,  1		 , 257SORT		 , 1.114		 , 21		 , 246SPMV		 , 1.326		 ,  5		 , 269
AES		 , 1.162		 , 22		 , 255FFT		 , 1.283		 ,  4		 , 282SHA		 , 1.449		 ,  8		 , 279BFS		 , 1.358		 ,  2		 , 272KMP		 , 1.121		 , 11		 , 265GEMM		 , 1.479		 ,  1		 , 258SORT		 , 1.109		 , 21		 , 248SPMV		 , 1.321		 ,  5		 , 269
AES		 , 1.158		 , 22		 , 256FFT		 , 1.278		 ,  4		 , 283SHA		 , 1.444		 ,  8		 , 279BFS		 , 1.353		 ,  2		 , 272KMP		 , 1.117		 , 11		 , 266GEMM		 , 1.474		 ,  1		 , 259SORT		 , 1.105		 , 21		 , 250SPMV		 , 1.316		 ,  5		 , 271
AES		 , 1.154		 , 22		 , 258FFT		 , 1.273		 ,  4		 , 283SHA		 , 1.438		 ,  8		 , 280BFS		 , 1.348		 ,  2		 , 273KMP		 , 1.112		 , 11		 , 268GEMM		 , 1.468		 ,  1		 , 260SORT		 , 1.101		 , 21		 , 250SPMV		 , 1.311		 ,  5		 , 272
AES		 , 1.149		 , 22		 , 261FFT		 , 1.269		 ,  4		 , 283SHA		 , 1.433		 ,  8		 , 280BFS		 , 1.343		 ,  2		 , 273KMP		 , 1.209		 , 12		 , 269GEMM		 , 1.463		 ,  1		 , 261SORT		 , 1.097		 , 21		 , 250SPMV		 , 1.306		 ,  5		 , 275
AES		 , 1.145		 , 22		 , 262FFT		 , 1.264		 ,  4		 , 284SHA		 , 1.428		 ,  8		 , 281BFS		 , 1.338		 ,  2		 , 273KMP		 , 1.204		 , 12		 , 269GEMM		 , 1.457		 ,  1		 , 264SORT		 , 1.093		 , 21		 , 252SPMV		 , 1.301		 ,  5		 , 275
AES		 , 1.141		 , 22		 , 263FFT		 , 1.259		 ,  4		 , 286SHA		 , 1.422		 ,  8		 , 281BFS		 , 1.333		 ,  2		 , 273KMP		 , 1.200		 , 12		 , 271GEMM		 , 1.452		 ,  1		 , 264SORT		 , 1.089		 , 21		 , 253SPMV		 , 1.296		 ,  5		 , 277
AES		 , 1.137		 , 22		 , 263FFT		 , 1.255		 ,  4		 , 289SHA		 , 1.417		 ,  8		 , 281BFS		 , 1.328		 ,  2		 , 274KMP		 , 1.196		 , 12		 , 273GEMM		 , 1.446		 ,  1		 , 265SORT		 , 1.137		 , 22		 , 253SPMV		 , 1.292		 ,  5		 , 278
AES		 , 1.132		 , 22		 , 264FFT		 , 1.250		 ,  4		 , 291SHA		 , 1.412		 ,  8		 , 283BFS		 , 1.324		 ,  2		 , 275KMP		 , 1.191		 , 12		 , 273GEMM		 , 1.441		 ,  1		 , 266SORT		 , 1.132		 , 22		 , 253SPMV		 , 1.287		 ,  5		 , 279
AES		 , 1.128		 , 22		 , 266FFT		 , 1.245		 ,  4		 , 292SHA		 , 1.407		 ,  8		 , 284BFS		 , 1.319		 ,  2		 , 276KMP		 , 1.187		 , 12		 , 273GEMM		 , 1.436		 ,  1		 , 266SORT		 , 1.128		 , 22		 , 255SPMV		 , 1.282		 ,  5		 , 280
AES		 , 1.124		 , 22		 , 267FFT		 , 1.241		 ,  4		 , 292SHA		 , 1.401		 ,  8		 , 285BFS		 , 1.314		 ,  2		 , 276KMP		 , 1.182		 , 12		 , 276GEMM		 , 1.431		 ,  1		 , 267SORT		 , 1.124		 , 22		 , 256SPMV		 , 1.277		 ,  5		 , 281
AES		 , 1.171		 , 23		 , 268FFT		 , 1.236		 ,  4		 , 293SHA		 , 1.396		 ,  8		 , 285BFS		 , 1.309		 ,  2		 , 278KMP		 , 1.178		 , 12		 , 277GEMM		 , 1.425		 ,  1		 , 269SORT		 , 1.120		 , 22		 , 257SPMV		 , 1.273		 ,  5		 , 281
AES		 , 1.167		 , 23		 , 269FFT		 , 1.232		 ,  4		 , 295SHA		 , 1.391		 ,  8		 , 285BFS		 , 1.304		 ,  2		 , 279KMP		 , 1.174		 , 12		 , 279GEMM		 , 1.420		 ,  1		 , 269SORT		 , 1.167		 , 23		 , 258SPMV		 , 1.268		 ,  5		 , 282
AES		 , 1.162		 , 23		 , 270FFT		 , 1.227		 ,  4		 , 296SHA		 , 1.386		 ,  8		 , 286BFS		 , 1.300		 ,  2		 , 279KMP		 , 1.170		 , 12		 , 280GEMM		 , 1.415		 ,  1		 , 271SORT		 , 1.162		 , 23		 , 258SPMV		 , 1.264		 ,  5		 , 284
AES		 , 1.158		 , 23		 , 270FFT		 , 1.223		 ,  4		 , 299SHA		 , 1.381		 ,  8		 , 289BFS		 , 1.295		 ,  2		 , 279KMP		 , 1.165		 , 12		 , 280GEMM		 , 1.410		 ,  1		 , 271SORT		 , 1.158		 , 23		 , 258SPMV		 , 1.259		 ,  5		 , 286
AES		 , 1.204		 , 24		 , 272FFT		 , 1.219		 ,  4		 , 299SHA		 , 1.376		 ,  8		 , 289BFS		 , 1.290		 ,  2		 , 280KMP		 , 1.161		 , 12		 , 280GEMM		 , 1.405		 ,  1		 , 272SORT		 , 1.154		 , 23		 , 260SPMV		 , 1.254		 ,  5		 , 288
AES		 , 1.200		 , 24		 , 273FFT		 , 1.214		 ,  4		 , 302SHA		 , 1.371		 ,  8		 , 289BFS		 , 1.286		 ,  2		 , 280KMP		 , 1.157		 , 12		 , 280GEMM		 , 1.400		 ,  1		 , 273SORT		 , 1.150		 , 23		 , 261SPMV		 , 1.250		 ,  5		 , 290
AES		 , 1.196		 , 24		 , 274FFT		 , 1.210		 ,  4		 , 303SHA		 , 1.367		 ,  8		 , 290BFS		 , 1.281		 ,  2		 , 282KMP		 , 1.153		 , 12		 , 280GEMM		 , 1.395		 ,  1		 , 274SORT		 , 1.146		 , 23		 , 261SPMV		 , 1.246		 ,  5		 , 292
AES		 , 1.191		 , 24		 , 276FFT		 , 1.206		 ,  4		 , 304SHA		 , 1.362		 ,  8		 , 290BFS		 , 1.277		 ,  2		 , 284KMP		 , 1.149		 , 12		 , 281GEMM		 , 1.390		 ,  1		 , 275SORT		 , 1.142		 , 23		 , 261SPMV		 , 1.241		 ,  5		 , 293
AES		 , 1.237		 , 25		 , 279FFT		 , 1.201		 ,  4		 , 305SHA		 , 1.357		 ,  8		 , 290BFS		 , 1.272		 ,  2		 , 285KMP		 , 1.145		 , 12		 , 283GEMM		 , 1.385		 ,  1		 , 275SORT		 , 1.138		 , 23		 , 262SPMV		 , 1.237		 ,  5		 , 293
AES		 , 1.232		 , 25		 , 279FFT		 , 1.197		 ,  4		 , 307SHA		 , 1.352		 ,  8		 , 291BFS		 , 1.268		 ,  2		 , 285KMP		 , 1.236		 , 13		 , 284GEMM		 , 1.380		 ,  1		 , 277SORT		 , 1.134		 , 23		 , 263SPMV		 , 1.232		 ,  5		 , 294
AES		 , 1.228		 , 25		 , 281FFT		 , 1.193		 ,  4		 , 309SHA		 , 1.347		 ,  8		 , 291BFS		 , 1.263		 ,  2		 , 286KMP		 , 1.232		 , 13		 , 286GEMM		 , 1.375		 ,  1		 , 277SORT		 , 1.130		 , 23		 , 263SPMV		 , 1.228		 ,  5		 , 295
AES		 , 1.224		 , 25		 , 281FFT		 , 1.189		 ,  4		 , 311SHA		 , 1.343		 ,  8		 , 292BFS		 , 1.259		 ,  2		 , 287KMP		 , 1.227		 , 13		 , 286GEMM		 , 1.371		 ,  1		 , 279SORT		 , 1.126		 , 23		 , 263SPMV		 , 1.224		 ,  5		 , 297
AES		 , 1.220		 , 25		 , 283FFT		 , 1.185		 ,  4		 , 312SHA		 , 1.338		 ,  8		 , 294BFS		 , 1.254		 ,  2		 , 288KMP		 , 1.223		 , 13		 , 286GEMM		 , 1.366		 ,  1		 , 281SORT		 , 1.122		 , 23		 , 263SPMV		 , 1.220		 ,  5		 , 297
AES		 , 1.215		 , 25		 , 284FFT		 , 1.181		 ,  4		 , 313SHA		 , 1.333		 ,  8		 , 295BFS		 , 1.250		 ,  2		 , 288KMP		 , 1.219		 , 13		 , 288GEMM		 , 1.361		 ,  1		 , 282SORT		 , 1.118		 , 23		 , 264SPMV		 , 1.215		 ,  5		 , 298
AES		 , 1.211		 , 25		 , 285FFT		 , 1.176		 ,  4		 , 314SHA		 , 1.329		 ,  8		 , 296BFS		 , 1.246		 ,  2		 , 288KMP		 , 1.215		 , 13		 , 290GEMM		 , 1.356		 ,  1		 , 283SORT		 , 1.114		 , 23		 , 265SPMV		 , 1.211		 ,  5		 , 299
AES		 , 1.255		 , 26		 , 285FFT		 , 1.172		 ,  4		 , 314SHA		 , 1.324		 ,  8		 , 298BFS		 , 1.241		 ,  2		 , 290KMP		 , 1.210		 , 13		 , 291GEMM		 , 1.352		 ,  1		 , 286SORT		 , 1.110		 , 23		 , 265SPMV		 , 1.207		 ,  5		 , 299
AES		 , 1.251		 , 26		 , 286FFT		 , 1.168		 ,  4		 , 314SHA		 , 1.320		 ,  8		 , 299BFS		 , 1.237		 ,  2		 , 290KMP		 , 1.206		 , 13		 , 291GEMM		 , 1.347		 ,  1		 , 288SORT		 , 1.107		 , 23		 , 266SPMV		 , 1.203		 ,  5		 , 302
AES		 , 1.247		 , 26		 , 289FFT		 , 1.164		 ,  4		 , 315SHA		 , 1.315		 ,  8		 , 300BFS		 , 1.233		 ,  2		 , 291KMP		 , 1.202		 , 13		 , 292GEMM		 , 1.342		 ,  1		 , 288SORT		 , 1.103		 , 23		 , 267SPMV		 , 1.199		 ,  5		 , 302
AES		 , 1.242		 , 26		 , 291FFT		 , 1.160		 ,  4		 , 316SHA		 , 1.311		 ,  8		 , 302BFS		 , 1.229		 ,  2		 , 292KMP		 , 1.198		 , 13		 , 293GEMM		 , 1.338		 ,  1		 , 288SORT		 , 1.147		 , 24		 , 267SPMV		 , 1.195		 ,  5		 , 303
AES		 , 1.238		 , 26		 , 291FFT		 , 1.156		 ,  4		 , 319SHA		 , 1.306		 ,  8		 , 302BFS		 , 1.224		 ,  2		 , 293KMP		 , 1.194		 , 13		 , 294GEMM		 , 1.333		 ,  1		 , 289SORT		 , 1.143		 , 24		 , 268SPMV		 , 1.190		 ,  5		 , 304
AES		 , 1.234		 , 26		 , 292FFT		 , 1.153		 ,  4		 , 321SHA		 , 1.302		 ,  8		 , 302BFS		 , 1.220		 ,  2		 , 293KMP		 , 1.190		 , 13		 , 295GEMM		 , 1.329		 ,  1		 , 291SORT		 , 1.139		 , 24		 , 268SPMV		 , 1.186		 ,  5		 , 306
AES		 , 1.230		 , 26		 , 294FFT		 , 1.149		 ,  4		 , 322SHA		 , 1.297		 ,  8		 , 302BFS		 , 1.216		 ,  2		 , 295KMP		 , 1.186		 , 13		 , 295GEMM		 , 1.324		 ,  1		 , 291SORT		 , 1.135		 , 24		 , 269SPMV		 , 1.182		 ,  5		 , 308
AES		 , 1.226		 , 26		 , 294FFT		 , 1.145		 ,  4		 , 324SHA		 , 1.293		 ,  8		 , 304BFS		 , 1.212		 ,  2		 , 295KMP		 , 1.182		 , 13		 , 295GEMM		 , 1.320		 ,  1		 , 291SORT		 , 1.131		 , 24		 , 273SPMV		 , 1.178		 ,  5		 , 308
AES		 , 1.221		 , 26		 , 296FFT		 , 1.141		 ,  4		 , 324SHA		 , 1.450		 ,  9		 , 304BFS		 , 1.208		 ,  2		 , 295KMP		 , 1.178		 , 13		 , 296GEMM		 , 1.315		 ,  1		 , 293SORT		 , 1.174		 , 25		 , 274SPMV		 , 1.174		 ,  5		 , 310
AES		 , 1.217		 , 26		 , 296FFT		 , 1.137		 ,  4		 , 325SHA		 , 1.445		 ,  9		 , 306BFS		 , 1.204		 ,  2		 , 298KMP		 , 1.174		 , 13		 , 296GEMM		 , 1.311		 ,  1		 , 294SORT		 , 1.171		 , 25		 , 274SPMV		 , 1.171		 ,  5		 , 311
AES		 , 1.260		 , 27		 , 298FFT		 , 1.133		 ,  4		 , 326SHA		 , 1.440		 ,  9		 , 307BFS		 , 1.200		 ,  2		 , 299KMP		 , 1.170		 , 13		 , 296GEMM		 , 1.307		 ,  1		 , 296SORT		 , 1.167		 , 25		 , 274SPMV		 , 1.167		 ,  5		 , 312
AES		 , 1.256		 , 27		 , 300FFT		 , 1.130		 ,  4		 , 327SHA		 , 1.435		 ,  9		 , 307BFS		 , 1.196		 ,  2		 , 299KMP		 , 1.166		 , 13		 , 297GEMM		 , 1.302		 ,  1		 , 297SORT		 , 1.163		 , 25		 , 276SPMV		 , 1.163		 ,  5		 , 313
AES		 , 1.252		 , 27		 , 300FFT		 , 1.126		 ,  4		 , 328SHA		 , 1.430		 ,  9		 , 308BFS		 , 1.192		 ,  2		 , 299KMP		 , 1.162		 , 13		 , 297GEMM		 , 1.298		 ,  1		 , 298SORT		 , 1.159		 , 25		 , 278SPMV		 , 1.159		 ,  5		 , 316
AES		 , 1.248		 , 27		 , 301FFT		 , 1.122		 ,  4		 , 329SHA		 , 1.426		 ,  9		 , 308BFS		 , 1.188		 ,  2		 , 301KMP		 , 1.158		 , 13		 , 299GEMM		 , 1.294		 ,  1		 , 298SORT		 , 1.155		 , 25		 , 279SPMV		 , 1.155		 ,  5		 , 317
AES		 , 1.243		 , 27		 , 301FFT		 , 1.118		 ,  4		 , 330SHA		 , 1.421		 ,  9		 , 308BFS		 , 1.184		 ,  2		 , 302KMP		 , 1.155		 , 13		 , 302GEMM		 , 1.289		 ,  1		 , 300SORT		 , 1.151		 , 25		 , 279SPMV		 , 1.151		 ,  5		 , 318
AES		 , 1.239		 , 27		 , 302FFT		 , 1.115		 ,  4		 , 330SHA		 , 1.416		 ,  9		 , 309BFS		 , 1.180		 ,  2		 , 306KMP		 , 1.151		 , 13		 , 303GEMM		 , 1.285		 ,  1		 , 300SORT		 , 1.148		 , 25		 , 280SPMV		 , 1.148		 ,  5		 , 318
AES		 , 1.235		 , 27		 , 304FFT		 , 1.111		 ,  4		 , 330SHA		 , 1.412		 ,  9		 , 309BFS		 , 1.176		 ,  2		 , 308KMP		 , 1.147		 , 13		 , 303GEMM		 , 1.281		 ,  1		 , 303SORT		 , 1.144		 , 25		 , 280SPMV		 , 1.144		 ,  5		 , 319
AES		 , 1.231		 , 27		 , 304FFT		 , 1.107		 ,  4		 , 330SHA		 , 1.407		 ,  9		 , 312BFS		 , 1.173		 ,  2		 , 308KMP		 , 1.143		 , 13		 , 306GEMM		 , 1.277		 ,  1		 , 305SORT		 , 1.140		 , 25		 , 280SPMV		 , 1.140		 ,  5		 , 319
AES		 , 1.227		 , 27		 , 304FFT		 , 1.104		 ,  4		 , 331SHA		 , 1.403		 ,  9		 , 313BFS		 , 1.169		 ,  2		 , 310KMP		 , 1.140		 , 13		 , 306GEMM		 , 1.273		 ,  1		 , 305SORT		 , 1.136		 , 25		 , 282SPMV		 , 1.136		 ,  5		 , 321
AES		 , 1.223		 , 27		 , 304FFT		 , 1.100		 ,  4		 , 332SHA		 , 1.398		 ,  9		 , 314BFS		 , 1.165		 ,  2		 , 310KMP		 , 1.136		 , 13		 , 310GEMM		 , 1.269		 ,  1		 , 306SORT		 , 1.133		 , 25		 , 283SPMV		 , 1.133		 ,  5		 , 321
AES		 , 1.219		 , 27		 , 304FFT		 , 1.097		 ,  4		 , 332SHA		 , 1.394		 ,  9		 , 314BFS		 , 1.161		 ,  2		 , 313KMP		 , 1.132		 , 13		 , 312GEMM		 , 1.265		 ,  1		 , 308SORT		 , 1.129		 , 25		 , 283SPMV		 , 1.129		 ,  5		 , 322
AES		 , 1.215		 , 27		 , 306FFT		 , 1.093		 ,  4		 , 332SHA		 , 1.389		 ,  9		 , 315BFS		 , 1.158		 ,  2		 , 313KMP		 , 1.129		 , 13		 , 313GEMM		 , 1.260		 ,  1		 , 309SORT		 , 1.125		 , 25		 , 285SPMV		 , 1.125		 ,  5		 , 323
AES		 , 1.212		 , 27		 , 309FFT		 , 1.090		 ,  4		 , 334SHA		 , 1.385		 ,  9		 , 316BFS		 , 1.154		 ,  2		 , 313KMP		 , 1.125		 , 13		 , 313GEMM		 , 1.256		 ,  1		 , 310SORT		 , 1.167		 , 26		 , 285SPMV		 , 1.346		 ,  6		 , 324
AES		 , 1.208		 , 27		 , 309FFT		 , 1.086		 ,  4		 , 336SHA		 , 1.380		 ,  9		 , 317BFS		 , 1.150		 ,  2		 , 315KMP		 , 1.121		 , 13		 , 313GEMM		 , 1.252		 ,  1		 , 310SORT		 , 1.163		 , 26		 , 285SPMV		 , 1.342		 ,  6		 , 327
AES		 , 1.204		 , 27		 , 311FFT		 , 1.083		 ,  4		 , 337SHA		 , 1.376		 ,  9		 , 319BFS		 , 1.146		 ,  2		 , 315KMP		 , 1.118		 , 13		 , 314GEMM		 , 1.248		 ,  1		 , 310SORT		 , 1.159		 , 26		 , 285SPMV		 , 1.561		 ,  7		 , 329
AES		 , 1.200		 , 27		 , 312FFT		 , 1.079		 ,  4		 , 339SHA		 , 1.371		 ,  9		 , 322BFS		 , 1.143		 ,  2		 , 315KMP		 , 1.114		 , 13		 , 315GEMM		 , 1.244		 ,  1		 , 311SORT		 , 1.156		 , 26		 , 285SPMV		 , 1.556		 ,  7		 , 329
